"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1073","competitor_sales_B",0.186621366701143,206264444.993476,0.566155622570801,1021111.11382909,0.355089912654266,206264444.993476,0.566155622570801,1021111.11382909,0.355089912654266,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"1074","events",0.98313747954549,1691073.99967193,0.00464166789932137,845536.999835964,0.294034268505627,1691073.99967193,0.00464166789932137,845536.999835964,0.294034268505627,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"1075","tv_S",310123.702220619,10606510.3490988,0.0291127996887084,52507.4769757366,0.0182593991589155,10606510.3490988,0.0291127996887084,52507.4769757366,0.0182593991589155,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.340447667276657,0.340447667276657,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,52507.4769757366,23293.9983015729,8839.34305404816,3.63256515472606,3.63256515472606,0.27528756055455,0.27528756055455,9,FALSE,3.4837047980384,0.0447863399506282,3.10028911648359,3.86396770796401,0.278568202361654
"1076","ooh_S",203022.107180714,12991603.0712157,0.0356594134544589,64314.8666891866,0.02236540185073,12991603.0712157,0.0356594134544589,64314.8666891866,0.02236540185073,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.417004350554888,0.417004350554888,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,64314.8666891866,70527.2340261254,28053.3858413069,1.51422273793818,1.51422273793818,0.660404823508088,0.660404823508088,9,FALSE,1.43135936230886,0.0278056717537396,1.19557749239754,1.66970858378548,0.739196434781897
"1077","print_S",225985.200861461,4262054.81063599,0.0116985081690779,21099.2812407722,0.00733724452842221,4262054.81063599,0.0116985081690779,21099.2812407722,0.00733724452842221,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.136803394361423,0.136803394361423,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,21099.2812407722,5035.85089684207,1507.28235998838,5.9795582884117,5.9795582884117,0.167236433155604,0.167236433155604,9,FALSE,6.21222690691885,0.0941882964929751,5.41339953635445,7.01946035041046,0.0711449789674856
"1078","facebook_I",16953.2752657384,377142.002301195,0.00103518114872966,1867.03961535245,0.000649260325305323,377142.002301195,0.00103518114872966,1867.03961535245,0.000649260325305323,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0121055003662349,0.0121055003662349,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,1867.03961535245,2821.25729145135,719.948931693791,0.888512914671818,0.888512914671818,1.12547604372117,1.12547604372117,9,FALSE,0.571202069324813,0.138848615412955,0,1.7556928351377,0.189493883192118
"1079","search_clicks_P",47742.6015692562,2917288.16345184,0.00800738632608131,14442.0206111477,0.00502219177512733,2917288.16345184,0.00800738632608131,14442.0206111477,0.00502219177512733,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0936390874407973,0.0936390874407973,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,14442.0206111477,6410.7865984183,416.397159474403,2.40925631513394,2.40925631513393,0.415065841570455,0.415065841570455,9,FALSE,2.20284865299919,0.159160450631392,0.853963907185837,3.5679036685408,0.0118262408778501
"1080","newsletter",308266.192917562,16483192.4799302,0.0452431445503098,81599.9627719318,0.0283762690081996,16483192.4799302,0.0452431445503098,81599.9627719318,0.0283762690081996,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,81599.9627719318,36634.9795370673,13983.6663230536,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,0.50301837312592
"1081","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1082","trend",0.21297680624292,76346191.6353939,0.209447503096302,377951.443739573,0.129922846109871,76346191.6353939,0.209447503096302,377951.443739573,0.129922846109871,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1083","season",0.250327934885797,-1485510.8667841,-0.00407533807784738,-7354.01419200051,-0.00252798201986879,-1485510.8667841,-0.00407533807784738,-7354.01419200051,-0.00252798201986879,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1084","holiday",1,8601582.7796459,0.0235975102003356,277470.412246642,0.0953819498972545,8601582.7796459,0.0235975102003356,277470.412246642,0.0953819498972545,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1085","competitor_sales_B",0.217456864008595,240345573.27288,0.659362033965772,1189829.57065782,0.409010328617947,240345573.27288,0.659362033965772,1189829.57065782,0.409010328617947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1086","events",1.0212752994249,1756674.05759268,0.00481924490580961,878337.02879634,0.30193308827136,1756674.05759268,0.00481924490580961,878337.02879634,0.30193308827136,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"1087","tv_S",301468.897473575,9068698.86324305,0.0248789925542005,44894.5488279359,0.0154327431609525,9068698.86324305,0.0248789925542005,44894.5488279359,0.0154327431609525,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.363749536599678,0.363749536599678,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,44894.5488279359,21294.9751052349,6840.31985771014,3.10588859154034,3.10588859154034,0.321969050249821,0.321969050249821,5,TRUE,3.58817586044694,0.10673904181931,2.89981433052322,4.28185441660904,0.192525517763044
"1088","ooh_S",179809.599307316,10107002.9228447,0.0277274672204536,50034.6679348749,0.0171996868114638,10107002.9228447,0.0277274672204536,50034.6679348749,0.0171996868114638,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.405396373287627,0.405396373287627,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,50034.6679348749,70358.9540687791,27885.1058839606,1.17801117801139,1.17801117801139,0.848888379555201,0.848888379555201,5,TRUE,1.25422058016256,0.0396627807773897,0.997994180837751,1.5115415391959,0.719959498179432
"1089","print_S",244843.732087607,4027542.43312295,0.0110491261995174,19938.3288768463,0.00685390802777154,4027542.43312295,0.0110491261995174,19938.3288768463,0.00685390802777154,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.161546514640813,0.161546514640813,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,19938.3288768463,5224.24725340157,1695.67871654789,5.65054317879983,5.65054317879983,0.176974136531136,0.176974136531136,5,TRUE,5.97399207066301,0.106562877723194,5.28592120177067,6.66568034324231,0.0773369542756697
"1090","facebook_I",0,0,0,0,0,0,0,0,0,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0,0,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,0,2125.3428450982,24.0344853406352,0,0,Inf,Inf,5,TRUE,0.18430853185526,0.138156611322524,0,1.08061478138843,NA
"1091","search_clicks_P",29251.1377471112,1727918.43742667,0.00474035697813774,8554.05167042907,0.00294050137180804,1727918.43742667,0.00474035697813774,8554.05167042907,0.00294050137180804,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0693075754718824,0.0693075754718824,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,8554.05167042907,8421.43068407909,2427.04124513519,1.42700966588119,1.42700966588119,0.700766101246056,0.700766101246056,5,TRUE,2.34966960752036,0.234933990757737,0.834349949662073,3.87623778448963,0.219525517320427
"1092","newsletter",230101.898612367,14016629.1025448,0.0384531029573185,69389.252982895,0.0238529297514406,14016629.1025448,0.0384531029573185,69389.252982895,0.0238529297514406,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72110218133,0.944395637124147,0.977453325460187,0.979581626368722,0.0511809475820573,0.0392816502911175,0.0470518690647284,0.0392816502911175,0.34495735958939,0,11346.1171406829,7.32805142e-05,65481090.2533626,1e-04,"5_271_7",5,271,7,1897,3,69389.252982895,33067.0106222336,10415.6974082199,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,0.469644254157966
"1093","(Intercept)",11252.6147769075,2273028.18493531,0.0062351355676916,11252.6147769075,0.00391975963590439,2273028.18493531,0.0062351355676916,11252.6147769075,0.00391975963590439,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1094","trend",0.292894974649894,104994606.023715,0.288010332108075,519775.277345126,0.18105961967698,104994606.023715,0.288010332108075,519775.277345126,0.18105961967698,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1095","season",0.325079199073353,-1929104.24882964,-0.00529171903603341,-9550.02103381009,-0.0033266745296558,-1929104.24882964,-0.00529171903603341,-9550.02103381009,-0.0033266745296558,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1096","holiday",1,8601582.7796459,0.02359497127368,277470.412246642,0.0966546303810324,8601582.7796459,0.02359497127368,277470.412246642,0.0966546303810324,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1097","competitor_sales_B",0.184968361190355,204437450.205682,0.560791645961005,1012066.58517665,0.352545415272205,204437450.205682,0.560791645961005,1012066.58517665,0.352545415272205,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1098","events",0.976064081974555,1678907.19800846,0.0046054043916107,839453.59900423,0.292417042512118,1678907.19800846,0.0046054043916107,839453.59900423,0.292417042512118,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1099","tv_S",306662.945621795,8792936.0037336,0.0241198716252943,43529.386157097,0.0151631184588704,8792936.0037336,0.0241198716252943,43529.386157097,0.0151631184588704,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.335353566689511,0.335353566689511,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,43529.386157097,20885.9047047783,6431.24945725355,3.01144409269471,3.01144409269471,0.332066599684132,0.332066599684132,8,FALSE,3.41370324477333,0.0546190175052929,2.84914568055754,3.97642679722464,0.175365712166226
"1100","ooh_S",216592.207143843,10968893.5748683,0.0300887331358943,54301.453340932,0.0189154831296222,10968893.5748683,0.0300887331358943,54301.453340932,0.0189154831296222,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.418342358162029,0.418342358162029,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,54301.453340932,69908.3432214302,27434.4950366117,1.27846794348954,1.27846794348954,0.78218621365705,0.782186213657049,8,FALSE,1.36706281466548,0.0206548048356296,1.15393016838963,1.58022438829927,0.709657565895366
"1101","print_S",265765.177179493,3743427.97944648,0.0102685840388745,18531.8216804281,0.0064554139675866,3743427.97944648,0.0102685840388745,18531.8216804281,0.0064554139675866,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.142770506235874,0.142770506235874,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,18531.8216804281,4938.0580297878,1409.48949293411,5.25193757379936,5.25193757379936,0.19040591894861,0.19040591894861,8,FALSE,6.16688374146348,0.0846249460755394,5.28769613822887,7.03426918306042,0.0485029522700581
"1102","facebook_I",19187.7585439675,368513.7571338,0.00101086878267372,1824.32553036534,0.000635489414544874,368513.7571338,0.00101086878267372,1824.32553036534,0.000635489414544874,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0140547369816518,0.0140547369816518,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,1824.32553036534,2782.3898011117,681.081441354137,0.868185538735412,0.868185538735413,1.15182752462865,1.15182752462865,8,FALSE,0.433200469356318,0.115217368036642,0,1.62654633105458,0.165221891376843
"1103","search_clicks_P",31014.8140167167,2346125.76399401,0.00643564927804578,11614.4839801683,0.00404581391969003,2346125.76399401,0.00643564927804578,11614.4839801683,0.00404581391969003,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0894788319309346,0.0894788319309346,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,11614.4839801683,6449.82319132905,455.433752385155,1.93755912899356,1.93755912899356,0.516113281414764,0.516113281414764,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.0140474414650999
"1104","newsletter",381637.037448744,18275158.6038872,0.0501305228731885,90471.0821974611,0.0315148881611014,18275158.6038872,0.0501305228731885,90471.0821974611,0.0315148881611014,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.71830057589,0.943469017134478,0.971477738002612,0.976179203975575,0.051784514757614,0.044334642881851,0.0509973015600849,0.044334642881851,0.254187266985012,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_272_1",5,272,1,1898,2,90471.0821974611,37063.8456893614,14412.5324753476,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.52515388061342
